# subscribed links TSV file

type	JobCity	name	hot_category1	hot_category2	hot_category3	hot_subcategory1	hot_subcategory2	hot_subcategory3	post_num	intern_num	parttime_num

type	JobCitySubCategory	city	name	category	related1	related2	related3	post_num

type	JobCityCategory	city	name	hot1	hot2	hot3	post_num

type	JobCityProfession	city	name	hot1	hot2	hot3	post_num

type	JobSubCategory	name

type	JobCategory	name	alias

type	JobProfession	name

type	JobHotCities	city1	city2	city3	city4	city5	city6	city7	city8	city9	city10	city11	city12	city13	city14

type	JobKeywords	name	query	cities

data	JobKeywords	JK001	工作		JHC001	工作	招聘	招聘网站	求职	求职网站	找工作	找工作网站	招聘信息	招聘信息网站	应聘	人才招聘	人才招聘网站	求职招聘	招聘求职	就业	就业网站	职位	招聘职位	人才	人才网	求职网	招聘工作网	人才招聘网	人才招聘信息	工作网	工作招聘	招聘人才	找工作网	招聘信息网	最新招聘信息	人才招聘信息网	网上招聘	求职招聘网站	网上找工作	工作网站	最新招聘	招聘工作网	网上求职招聘	招聘网
data	JobKeywords	JK002	实习	实习	JHC001	实习	实习工作	找实习
data	JobKeywords	JK003	兼职	兼职	JHC001	兼职	兼职工作	兼职招聘	找兼职	兼职网站

data	JobHotCities	JHC001	北京	上海	广州	深圳	南京	重庆	天津	沈阳	成都	哈尔滨	苏州	杭州	武汉	青岛


data	JobCategory	JCT00001	百货零售	百货	百货	零售
data	JobCategory	JCT00002	百货零售	食品加工	食品加工
data	JobCategory	JCT00003	保安家政	保安	保安
data	JobCategory	JCT00004	保安家政	家政	家政
data	JobCategory	JCT00005	财会审计	财务	财务	财会	审计	统计
data	JobCategory	JCT00006	财会审计	税务	税务
data	JobCategory	JCT00007	采购物流	仓库	仓库
data	JobCategory	JCT00008	采购物流	采购	采购
data	JobCategory	JCT00009	采购物流	供应链	供应链	物流
data	JobCategory	JCT00010	电子通信	电子通信	电子通信	电子	通信	通讯
data	JobCategory	JCT00011	翻译	翻译	翻译
data	JobCategory	JCT00012	服装纺织	服装	服装	纺织
data	JobCategory	JCT00013	机械仪表	机械工	机械工
data	JobCategory	JCT00014	机械仪表	产品工程师	产品工程师
data	JobCategory	JCT00015	机械仪表	机械工程师	机械工程师
data	JobCategory	JCT00016	机械仪表	机械工程管理	机械工程管理
data	JobCategory	JCT00017	计算机互联网	IT	IT	计算机	计算机软件	互联网	网络	计算机工程师	网络工程师	软件开发人员
data	JobCategory	JCT00018	计算机互联网	网站设计	网站设计
data	JobCategory	JCT00019	建筑物业	建筑	建筑
data	JobCategory	JCT00020	建筑物业	建筑工人	建筑工人
data	JobCategory	JCT00021	建筑物业	物业	物业
data	JobCategory	JCT00022	建筑物业	建筑设计	建筑设计
data	JobCategory	JCT00023	建筑物业	房产	房产	房地产
